sgRNA,Gene,DLD1-Ts13.initial,DLD1-Ts13.final
PIAS1_1956.43,PIAS1,3705,3575
RAB40A_834.93,RAB40A,2286,2932
UNKL_2052.192,UNKL,893,569
DTX4_1860.209,DTX4,961,800
TBX2_E5_139.0,TBX2,835,1146
ANKFY1_BTB111198_E1_3636.41,ANKFY1,1266,1231
ZNF662_E4_486.45,ZNF662,1420,1577
KMT2B_ePhd_E22_138.6,KMT2B,755,602
CDYL_Chromo_E2_150.11,CDYL,2497,2804
DAPK3_PKc_E4_130.4,DAPK3,827,155
KDM8_e5_45.1,KDM8,1657,874
UBE3B_3207.266,UBE3B,2219,2449
MDM2_1335.102,MDM2,2852,2556
SREBF1_E7_66.1,SREBF1,2044,1011
LMLN_2079.217,LMLN,2820,3514
SPSB4_822.98,SPSB4,447,631
ZFP57_E4_768.7,ZFP57,835,330
ZNF517_E5_891.23,ZNF517,176,88
ANAPC11_255.19,ANAPC11,349,82
ZNF354B_E5_1239.75,ZNF354B,1820,1947
SPEG_PKc2_E33_168.1,SPEG,1394,1205
THAP4_E1_68.2,THAP4,1595,1261
CAPN11_2220.57,CAPN11,1276,848
PHF6_ePhd_E4_134.6,PHF6,1208,1346
CBLB_2949.276,CBLB,1236,1445
CDC5L_SANT2_E3_142.1,CDC5L,1288,450
BBX_E5_171.14,BBX,2685,3279
PRDM16_E9_1417.110,PRDM16,981,693
HUWE1_13125.50,HUWE1,3299,1273
TAF1_BD2_e33_68.1,TAF1,3363,477
AAK1_PKc_E2_40.1,AAK1,1227,945
IKBKB_PKc_E2_63.1,IKBKB,1223,1439
USP53_3222.215,USP53,2456,3038
YES1_PKc_E10_154.1,YES1,1072,1191
TRIM10_1446.9,TRIM10,1039,1060
SOX11_E1_216.10,SOX11,1829,1681
PAX6_E9_83.3,PAX6,2023,1945
KCTD14_BTB35119_E1_768.17,KCTD14,1371,1073
AAK1_PKc_E4_109.3,AAK1,613,839
DNMT1_Bah770893_E1_4899.653,DNMT1,1412,407
RYK_PKc_E9_87.1,RYK,2152,2083
RNF150_1317.153,RNF150,291,230
RNF208_786.112,RNF208,577,506
HOXC8_E2_177.15,HOXC8,1831,2307
SOCS3_678.102,SOCS3,629,538
DCAF7_1029.99,DCAF7,1533,771
HOXD12_E2_171.4,HOXD12,3257,4094
RNF123_3945.652,RNF123,1471,1350
CELA1_777.125,CELA1,2051,1380
ZSCAN9_E5_327.3,ZSCAN9,1539,1238
TRIM26_1620.304,TRIM26,1829,2125
PHF12_Phd_E3_58.5,PHF12,2480,1210
CLK3_PKc_E6_117,CLK3,2497,2489
PRDM16_E7_148.6,PRDM16,1590,1484
TRIM45_1689.270,TRIM45,1585,1252
LZTR1_BTB665799_E1_2523.256,LZTR1,2370,2702
PKMYT1_PKc_E5_107.4,PKMYT1,1647,370
PRKACA_PKc_E4_99,PRKACA,917,332
FOXE1_E1_300.24,FOXE1,598,737
E2F8_E7_126.5,E2F8,1419,1300
TDRD7_tudor707752_E1_3297.105,TDRD7,681,707
GGT7_1989.316,GGT7,762,352
ZFP62_E2_2208.10,ZFP62,926,744
ZNF274_E8_552.65,ZNF274,2379,2131
ASCL2_E2_126.6,ASCL2,381,165
SKP2_1275.111,SKP2,1336,1337
AMHR2_PKc_E6_231.14,AMHR2,695,352
LBR_tudor956_E1_1848.207,LBR,992,599
SMAD5_E4_372.17,SMAD5,1258,1463
NEURL1_1725.149,NEURL1,1068,1101
ZNF831_E1_144.14,ZNF831,1318,1189
PRPF19_1515.202,PRPF19,1085,118
SETDB1_e21_89.9,SETDB1,1405,724
ZBTB43_BTB23123_E1_1404.3,ZBTB43,2076,2548
STK17B_PKc_E6_49.2,STK17B,924,988
FBXO31_1620.32,FBXO31,483,237
ATAD2B_BD_e23_86.2,ATAD2B,4228,5082
RAB40C_846.103,RAB40C,768,993
BFAR_1353.3,BFAR,2334,1793
NEK5_PKc_E7_71.2,NEK5,1931,1621
ZNF717_E5_1770.106,ZNF717,1557,1748
ELP3_e14_82.4,ELP3,2073,515
PBRM1_BD2_e8_99.1,PBRM1,1741,1351
ZNF846_E6_1053.17,ZNF846,3373,2965
UBE2G1_513.6,UBE2G1,2917,3015
CSDE1_E16_97.6,CSDE1,4190,4384
ZNF662_E4_486.43,ZNF662,2009,2270
CNDP2_1428.87,CNDP2,1789,1178
ARAF_PKc_E10_152.5,ARAF,609,453
ZNF394_E3_495.46,ZNF394,1772,2167
ZNF790_E5_1317.82,ZNF790,3233,3452
TRAF4_1413.226,TRAF4,634,505
ADAM18_82.3,ADAM18,2332,2543
IRF2BP2_1764.368,IRF2BP2,490,393
HES5_E2_159.2,HES5,1467,1204
HMX1_Ex_176.4,HMX1,3039,2430
KCTD17_BTB33121_E1_894.161,KCTD17,870,841
ID2_E1_135.5,ID2,2651,1928
RHBDL1_101.15,RHBDL1,1685,1566
NUAK2_PKc_E1_87,NUAK2,912,743
MET_PKc_E15_28,MET,2492,3067
MYLK2_PKc_E5_41.3,MYLK2,827,470
LONRF3_2280.229,LONRF3,953,980
HIPK2_PKc_E3_124.7,HIPK2,768,640
HERC5_3075.73,HERC5,1715,2274
RAPSN_1239.201,RAPSN,1393,1668
EPHA6_PKc_E13_62.4,EPHA6,1616,2092
CHD3_Phd_E8_129.17,CHD3,1286,995
FBXW9_9,FBXW9,1137,535
LYN_PKc_E10_77,LYN,965,1408
ATOH7_E1_144.20,ATOH7,2227,2898
FBXO7_1569.182,FBXO7,1190,1444
DOT1L_e7_63.0,DOT1L,3054,775
FBXO28_1107.97,FBXO28,1379,1632
DSTYK_PKc_E12_135,DSTYK,1020,1227
NFE2L1_E6_204.3,NFE2L1,1274,831
ZKSANT2_SANT_E5_472.10,ZKSANT2,975,604
USP9X_7713.252,USP9X,3124,1253
ZFP36L1_1017.214,ZFP36L1,1131,976
HOXA4_E2_177.16,HOXA4,2421,1732
ALX4_E2_135.10,ALX4,2721,2242
CDK20_PKc_E4_122.2,CDK20,769,1034
OSR2_E3_101.11,OSR2,1728,1819
CDK7_PKc_E7_119.11,CDK7,529,212
BRAF_PKc_E15_119.2,BRAF,1507,1879
DPYSL3_2055.243,DPYSL3,1821,1672
CREB5_E9_138.14,CREB5,814,572
MSX2_E2_177.15,MSX2,1967,1293
TRIM43_2,TRIM43,2247,1305
SP140L_E12_143.13,SP140L,428,529
BTRC_1818.50,BTRC,976,587
USP25_3168.211,USP25,2194,1547
TRIM35_1482.236,TRIM35,599,340
PRKCE_PKc_E14_147.1,PRKCE,1061,866
KDM5D_Phd1_E9_138.5,KDM5D,1282,2014
TBX10_E4_172.16,TBX10,5777,5832
SHKBP1_BTB21107_E1_2124.424,SHKBP1,1092,649
ZNF626_E4_915.75,ZNF626,1538,2641
ZNF235_E5_1239.3,ZNF235,1028,1161
UCHL5_990.4,UCHL5,3405,2769
SMAD1_E2_372.47,SMAD1,4253,5392
ADAMTS17_3288.478,ADAMTS17,2013,2905
TRIM71_2607.6,TRIM71,1113,930
TRIM69_1503.154,TRIM69,3232,2926
FBXO10_2871.278,FBXO10,929,779
GRHL2_E4_51.1,GRHL2,1220,1029
PHF20_Phd_E14_87.8,PHF20,1380,1089
TOX2_E6_54.2,TOX2,951,1038
FOXO6_E1_153.15,FOXO6,1103,774
USP54_83.1,USP54,2850,4204
PRCP_1554.32,PRCP,5778,6834
EGR2_E2_243.32,EGR2,177,119
BCR_PKc_E1_1278.96,BCR,1964,2010
KEL_2199.292,KEL,1445,1172
ETV2_E7_141.10,ETV2,1497,895
CDK17_PKc_E7_115.3,CDK17,1011,1181
FBXO17_864.120,FBXO17,1019,782
PAK2_PKc_E10_113.1,PAK2,377,675
SUB1_E4_109.0,SUB1,2255,2505
ASB9_885.68,ASB9,2162,2086
DMRTA1_E1_141.15,DMRTA1,3497,4132
TAOK2_PKc_E4_102.11,TAOK2,1301,835
NKX2_8_E2_171.1,NKX2,831,704
ZFP14_E5_1077.69,ZFP14,2754,2784
PDPK1_PKc_E2_48.3,PDPK1,1178,692
BHLHA15_E1_165.6,BHLHA15,725,607
TRIB3_PKc_E4_361.12,TRIB3,1816,2132
KCTD3_BTB20112_E1_2448.8,KCTD3,1830,1511
HIPK2_PKc_E6_177.13,HIPK2,1415,1179
JADE3_Phd_E7_66.7,JADE3,1348,1469
UBE2G2_498.10,UBE2G2,756,408
DZIP3_3627.135,DZIP3,2592,3116
TET3_CXXC_E11_192.20,TET3,252,179
TRAF2_1506.7,TRAF2,1866,1476
L3MBTL1_MBT277374_E1_2523.363,L3MBTL1,1385,1144
ZNF749_E3_1185.111,ZNF749,2143,2261
NFE2L2_E5_183.2,NFE2L2,717,506
SIRT1_e7_187.11,SIRT1,1544,1136
ZNF599_E4_993.83,ZNF599,2322,2268
ZNF479_E5_990.58,ZNF479,1558,3088
EIF2AK1_PKc_E9_328.3,EIF2AK1,1220,925
KLHL34_BTB19126_E1_1935.5,KLHL34,4137,3992
MEX3C_1980.119,MEX3C,2023,3296
HERC2_14505.1552,HERC2,503,317
ARAF_PKc_E11_177.1,ARAF,865,623
FOXN2_E3_204.2,FOXN2,2064,1842
GSK3B_PKc_E5_131.8,GSK3B,1354,1122
CDK11B_PKc_E17_117.11,CDK11B,2199,2209
HERC1_14586.1022,HERC1,441,235
MEX3B_1710.158,MEX3B,679,570
CDYL2_Chromo_E2_144.5,CDYL2,1168,1171
DCAF7_1029.79,DCAF7,1425,639
THAP9_E1_74.5,THAP9,2190,1933
SHH_1389.8,SHH,2846,2993
HLX_E3_141.7,HLX,1249,783
TEF_E4_174.14,TEF,1922,2130
E2F1_E3_220.24,E2F1,1878,1865
RNF168_1716.173,RNF168,1421,1086
ATXN3L_1068.7,ATXN3L,1990,2472
USP19_134.19,USP19,1790,1916
ZNRF1_684.79,ZNRF1,2982,3438
CCNF_2361.8,CCNF,1711,1053
MAFG_E3_210.20,MAFG,740,315
HIC1_BTB37152_E1_2202.506,HIC1,873,620
ACTR_e20_258.1,ACTR,3665,3087
PIGK_1188.72,PIGK,2228,1881
CCDC79_E2_135.10,CCDC79,2194,2018
HMG20B_E4_144.17,HMG20B,1420,1011
PRKCG_PKc_E11_189.3,PRKCG,798,644
BUB1B_PKc_E17_37,BUB1B,1902,767
CAPN2_2103.83,CAPN2,2263,1576
ASB17_888.49,ASB17,1901,1895
RNF222_663.151,RNF222,437,263
UBE2QL1_486.17,UBE2QL1,1884,2067
FBXO4_7,FBXO4,1404,1845
TNK2_PKc_E4_81.4,TNK2,1208,891
UCHL1_672.46,UCHL1,3272,3665
TYRO3_PKc_E13_81,TYRO3,2310,1883
SOCS2_597.34,SOCS2,2402,3528
RNF166_714.42,RNF166,1002,1321
CDC16_1863.0,CDC16,390,38
DCST1_2121.225,DCST1,2436,2176
ZBTB39_BTB20120_E1_2139.309,ZBTB39,4336,3059
FBXL22_3,FBXL22,645,746
ONECUT3_E2_177.13,ONECUT3,1045,1038
ID1_E1_135.13,ID1,1784,1992
E2F2_E3_194.17,E2F2,398,256
STAT5B_E11_123.0,STAT5B,1692,1314
KCNV1_BTB42150_E1_1503.23,KCNV1,1064,721
POU4F1_E2_177.15,POU4F1,783,437
KCNA5_BTB122213_E1_1842.72,KCNA5,1059,1398
ASB4_1281.120,ASB4,1101,1243
MAPKAPK5_PKc_E3_76,MAPKAPK5,1066,1195
KCNV1_BTB42150_E1_1503.17,KCNV1,1218,772
VSX1_E3_124.10,VSX1,2561,2240
JOSD1_609.76,JOSD1,1478,1591
TAF1_e15_201.1,TAF1,2543,651
ZNF283_E7_1077.94,ZNF283,2065,2254
PRKCH_PKc_E12_189.8,PRKCH,1351,1528
IVNS1ABP_BTB22126_E1_1929.163,IVNS1ABP,1224,1076
CASP14_729.106,CASP14,2786,2370
TAF3_Phd_E7_61.6,TAF3,2145,972
RAB40C_846.105,RAB40C,1834,1905
USP25_3168.217,USP25,1073,1046
PAK1_PKc_E11_118.9,PAK1,3039,3571
ZBTB4_BTB2062_E1_3042.756,ZBTB4,1079,742
EHMT1_e25_79.1,EHMT1,2634,1938
IRX3_E2_165.1,IRX3,1388,821
HDAC6_a1_e11_127.22,HDAC6,787,1052
FBXL18_2157.179,FBXL18,446,215
KCNV2_BTB99190_E1_1638.41,KCNV2,2328,2782
RHOBTB2_BTB289326_E1_2250.327,RHOBTB2,1192,1351
PBRM1_BD1_e5_86.5,PBRM1,1111,996
KCTD10_BTB34124_E1_942.24,KCTD10,1783,525
ZNF764_E3_489.57,ZNF764,537,455
NKX2_1_E3_174.2,NKX2,1611,1069
TRIM23_1725.69,TRIM23,1173,944
ADAMTS8_2670.123,ADAMTS8,2893,2468
TRIM17_1434.262,TRIM17,2140,2105
KMT2A_Phd2_E12_96.0,KMT2A,908,631
RNF170_777.10,RNF170,1402,1555
RFWD3_2325.157,RFWD3,749,377
ULK3_PKc_E7_114.7,ULK3,598,773
KLHL36_BTB36141_E1_1851.8,KLHL36,405,434
KCTD5_BTB46135_E1_705.103,KCTD5,1719,928
ANAPC16_3,ANAPC16,1682,1642
PWWP2B_PWWP488574_E1_1773.181,PWWP2B,2712,2661
DLX5_E2_129.9,DLX5,541,254
CDC23_1794.39,CDC23,1768,447
SMNDC1_tudor76124_E1_717.11,SMNDC1,1578,888
ZBTB6_E2_75.7,ZBTB6,1304,1787
AKT1_PKc_E7_66.3,AKT1,1027,522
RAPSN_1239.218,RAPSN,1297,996
FBXL16_9,FBXL16,559,755
AURKA_PKc_E10_175.19,AURKA,1359,916
TMPRSS4_1314.107,TMPRSS4,2251,2864
NPAS1_E2_156.20,NPAS1,427,189
SCMH1_MBT137235_E1_1983.46,SCMH1,1910,1350
SPSB3_1068.120,SPSB3,3426,2756
CDK18_PKc_E9_124.19,CDK18,1678,1717
MSGN1_E1_183.20,MSGN1,2087,1814
ARID4A_tudor58113_E1_3774.15,ARID4A,1105,1971
ZBTB37_BTB22122_E1_1512.14,ZBTB37,1934,2047
TRIM58_1461.4,TRIM58,41,23
EHMT1_e24_87.3,EHMT1,1940,1018
ACVR1C_PKc_E9_102.6,ACVR1C,2602,2183
PHRF1_Phd_E7_70.6,PHRF1,2110,1576
STK39_PKc_E6_110.5,STK39,1625,1993
EIF2AK4_PKc2_E16_105.6,EIF2AK4,725,265
SH3RF3_2649.549,SH3RF3,510,215
HOXB4_E2_177.23,HOXB4,1317,900
FOXF2_E1_234.29,FOXF2,997,655
TET1_e9_138.18,TET1,554,322
MAP2K6_PKc_E10_140.12,MAP2K6,780,661
ZNF362_E6_224.11,ZNF362,1306,1190
TRIM2_2316.316,TRIM2,911,980
RFX5_E7_120.1,RFX5,2416,2409
MMP17_1812.86,MMP17,1150,920
TADA2A_SANT_E5_92.3,TADA2A,1558,934
PRKRIR_E1_80.0,PRKRIR,2884,883
FBXL19_Phd_E3_123.10,FBXL19,2554,2148
CHD8_Chromo_E10_105.3,CHD8,2169,1321
LTA4H_1836.192,LTA4H,2338,1474
JAK2_PKc2_E20_190.1,JAK2,722,573
KMT2B_8148.898,KMT2B,633,455
STYK1_PKc_E10_97.1,STYK1,1394,1408
ZNF513_E3_310.59,ZNF513,1436,1457
FBXO48_468.4,FBXO48,1744,1163
CDK4_PKc_E2_206.14,CDK4,1513,785
SKP2_1275.125,SKP2,1952,646
ELANE_804.124,ELANE,1138,712
CNDP1_1524.182,CNDP1,1573,879
RXRA_E3_34.0,RXRA,2834,2120
KDM2A_CXXC576609_E1_3489.12,KDM2A,1565,1011
USP32_4815.446,USP32,2678,2403
FBXW5_1701.184,FBXW5,2237,1366
CPD_4143.134,CPD,1619,1791
MMP28_220.36,MMP28,1939,2761
ZBTB47_E3_148.5,ZBTB47,2566,2171
DTX1_1863.210,DTX1,1065,909
TPP2_3750.257,TPP2,1210,833
NEK2_PKc_E6_48,NEK2,1000,1204
ZNF589_E4_318.13,ZNF589,1475,1717
ZNF121_Ex_993.19,ZNF121,2430,1983
ZEB2_E8_1970.182,ZEB2,1279,1155
NKX3_1_E2_177.20,NKX3,437,247
KMT2D_ePhd1_E5_110.19,KMT2D,4960,3647
PEX2_918.37,PEX2,1618,1892
RNF166_714.134,RNF166,388,143
CUL9_7554.310,CUL9,2202,2529
ZCWPW2_PWWP97160_E1_1071.21,ZCWPW2,1021,742
SRF_E2_156.11,SRF,3627,1142
YME1L1_2322.139,YME1L1,2226,771
NFE2_E4_297.6,NFE2,1404,1138
HM13_1281.187,HM13,1243,779
PRPF4B_PKc_E10_138.1,PRPF4B,1206,165
IKBKB_PKc_E5_70.3,IKBKB,1556,2178
FOXC1_E1_234.11,FOXC1,934,475
ENPEP_2874.61,ENPEP,2929,2887
KLK14_804.37,KLK14,2069,1586
TBR1_E1_86.7,TBR1,1667,1708
ZNF468_E4_750.23,ZNF468,2486,2544
ZNF182_E7_1221.16,ZNF182,2319,2797
CPD_4143.421,CPD,1472,1268
FOXD4L1_E1_234.10,FOXD4L1,649,438
FBXO9_1344.85,FBXO9,1995,2206
RNF130_1260.136,RNF130,239,139
FIGLA_E1_39.1,FIGLA,2898,3419
PDK4_PKc_E1_34.4,PDK4,793,1198
ZSCAN29_E4_245.23,ZSCAN29,2212,1977
EBF3_E11_72.4,EBF3,1154,1001
SOCS7_1746.193,SOCS7,2440,2654
CTCF_E5_134.4,CTCF,3150,376
STKLD1_PKc_E2_87,STKLD1,1930,1886
L3MBTL3_MBT236332_E1_2343.72,L3MBTL3,1030,918
DLX2_E2_129.14,DLX2,557,255
FOXL1_E1_234.37,FOXL1,573,472
MMEL1_2340.236,MMEL1,720,446
GRHL3_E7_112.7,GRHL3,2133,1557
ZNF324_E4_660.68,ZNF324,1468,949
ANAPC4_2430.6,ANAPC4,742,208
RPS6KA3_PKc2_E18_162.2,RPS6KA3,1504,1540
IKZF4_E5_131.13,IKZF4,1417,900
TRIM58_1461.195,TRIM58,1685,1577
FOXC2_E1_234.9,FOXC2,707,530
CERS6_E3_105.5,CERS6,1362,855
PRSS27_873.169,PRSS27,2097,927
CDK2_PKc_E2_78.3,CDK2,1456,385
TAL1_E6_177.2,TAL1,1907,1637
HERC1_14586.623,HERC1,1666,1745
USP36_71.2,USP36,1564,493
C1RL_1464.79,C1RL,2858,2553
PIAS1_1956.3,PIAS1,2870,2146
ID3_E1_126.3,ID3,916,542
TRIM2_2316.322,TRIM2,772,1059
TYK2_PKc2_E24_111.8,TYK2,1495,1426
USP33_2829.31,USP33,5269,5480
DMRT2_E2_141.9,DMRT2,783,834
PHKG1_PKc_E3_179.3,PHKG1,2156,1797
PHF20L1_Phd_E16_45.1,PHF20L1,1120,1078
MAST3_PKc_E13_209.5,MAST3,1299,885
DMTF1_SANT2_E13_175.8,DMTF1,2501,3081
ZFP57_E4_768.8,ZFP57,1968,2126
KDM2B_Phd_E14_123.1,KDM2B,889,953
MMP23B_165.25,MMP23B,1649,749
ZNF268_E6_1749.126,ZNF268,1315,1329
ZNF394_E3_495.22,ZNF394,1589,1025
DCLK1_PKc_E8_83.4,DCLK1,1502,2188
JAK2_PKc2_E24_114.2,JAK2,952,763
PCSK6_2910.425,PCSK6,2366,2063
BTK_PKc_E16_65,BTK,1429,1224
ASB18_1401.74,ASB18,424,414
UBE2C_540.36,UBE2C,1487,878
PIK3R4_PKc_E3_134.5,PIK3R4,1349,348
NKX3_2_E2_177.9,NKX3,1440,1507
IKBKB_PKc_E3_95.11,IKBKB,2355,3082
CAPN8_2112.65,CAPN8,2763,2794
LNX1_2187.290,LNX1,1118,795
HPR_1047.54,HPR,1293,1743
FOXB2_E1_234.21,FOXB2,1710,1178
JADE3_Phd_E6_84.1,JADE3,901,1199
PDZRN3_3201.111,PDZRN3,2408,2574
MSX1_E2_177.12,MSX1,638,232
WDTC1_2034.285,WDTC1,1252,744
BUB1_PKc_E20_108.7,BUB1,632,400
PRKD2_PKc_E17_83.1,PRKD2,1209,836
GUCY2F_PKc_E11_150.7,GUCY2F,1411,2005
GGT2_1509.50,GGT2,3233,3219
RNF170_777.11,RNF170,1093,855
LRSAM1_2172.155,LRSAM1,457,474
KDM4C_tudor879933_E1_3171.204,KDM4C,2133,2280
TRIM43_6,TRIM43,1479,552
FBXO22_1212.67,FBXO22,1572,1401
ZNF823_E4_1167.101,ZNF823,566,659
SENP3_1725.139,SENP3,2715,1657
STK17B_PKc_E2_53.1,STK17B,1187,1834
SETDB1_tudor348400_E1_3876.84,SETDB1,1198,848
UBE2D4_444.44,UBE2D4,2234,1554
NR5A1_E4_71.0,NR5A1,581,392
PHKG2_PKc_E5_66.2,PHKG2,2211,1433
ZCWPW1_CW256303_E1_1947.58,ZCWPW1,2278,2611
ZNF592_E9_84.0,ZNF592,1547,464
RNF144A_879.8,RNF144A,1760,2204
AHRR_E3_126.16,AHRR,2499,2716
L3MBTL2_MBT511604_E1_2118.168,L3MBTL2,949,824
DDB1_3423.443,DDB1,1989,1557
C17orf49_SANT_E3_98.4,C17orf49,1569,1626
RXRB_E4_180.8,RXRB,711,373
CTSW_1131.164,CTSW,769,571
MAPK12_PKc_E6_48.2,MAPK12,569,1055
MARK3_PKc_E8_237.3,MARK3,705,868
MID2_2208.210,MID2,2821,2781
NKX1_2_E2_177.14,NKX1,1016,836
DPP4_2301.125,DPP4,3448,3921
PPIL2_1563.72,PPIL2,1978,298
CDK13_PKc_E9_78.2,CDK13,1529,1281
ZNF768_E2_747.88,ZNF768,782,721
ROR2_PKc_E9_852.36,ROR2,1436,1173
CREBBP_BD_e18_210.14,CREBBP,2505,1666
DCAF1_22,DCAF1,983,1298
NPEPPS_2760.296,NPEPPS,2441,840
SPSB4_822.156,SPSB4,95,35
CAMTA1_E3_36.0,CAMTA1,1555,1614
FYN_PKc_E10_180.5,FYN,885,655
ETV7_E6_141.17,ETV7,1286,940
FBXO41_2628.301,FBXO41,1239,996
BRPF3_ePhd_E2_354.29,BRPF3,1282,1160
RNF216_2772.108,RNF216,1351,1662
RPS6KA4_PKc_E7_104.3,RPS6KA4,1043,594
PPARD_E6_44.0,PPARD,1348,1239
KMT2C_Phd2_E9_115.0,KMT2C,1526,647
KDM2B_7,KDM2B,553,241
KCTD7_BTB53138_E1_870.126,KCTD7,579,599
MAST4_PKc_E15_209.16,MAST4,968,1232
KCNG1_BTB65164_E1_1542.246,KCNG1,1270,1485
ZNF556_E4_492.44,ZNF556,1886,4010
MEX3D_2001.117,MEX3D,522,431
NKX3_2_E2_177.7,NKX3,1718,1839
ABHD12_1215.41,ABHD12,1310,1629
USP51_2136.182,USP51,2480,3736
ACAT1_e8_96.1,ACAT1,3759,3278
LHX3_E4_135.10,LHX3,449,110
POU4F1_E2_177.22,POU4F1,1433,1120
ICK_PKc_E7_133.9,ICK,1298,1193
GLIS1_E4_84.4,GLIS1,1362,1033
DCLK3_PKc_E3_133.3,DCLK3,1052,1187
HOXC9_E2_147.16,HOXC9,2355,1940
INTS12_Phd_E5_139.8,INTS12,2603,1930
SPEG_PKc1_E24_78.6,SPEG,912,626
NEDD4_3960.123,NEDD4,1271,1054
FBXL18_2157.75,FBXL18,1406,1223
OTUD3_1197.45,OTUD3,2305,2041
TINAGL1_1404.86,TINAGL1,1041,883
ZNF77_E4_834.85,ZNF77,2682,2712
SNAI2_E2_238.18,SNAI2,1467,1019
ADAMTS13_4284.35,ADAMTS13,951,996
VDR_E4_131.17,VDR,4214,4442
KLHL40_BTB23128_E1_1866.301,KLHL40,1738,1727
RNF139_1995.59,RNF139,1470,1527
DTX4_1860.5,DTX4,479,506
LATS2_PKc_E8_366.32,LATS2,1452,1240
SLK_PKc_E5_73,SLK,1533,1523
KDM5B_e12_163.13,KDM5B,2478,2444
H2AFY_Macro178364_E1_1119.81,H2AFY,1480,1469
HIC1_E2_243.23,HIC1,1633,861
MXD1_E4_115.7,MXD1,3057,3392
PSMB6_720.6,PSMB6,1627,158
RAB40B_837.68,RAB40B,504,300
ELK1_E3_198.21,ELK1,2078,3056
IRF9_E2_153.8,IRF9,3213,2967
E2F4_E2_110.8,E2F4,958,921
KCTD12_BTB36126_E1_978.173,KCTD12,429,140
BTBD19_BTB30123_E1_876.147,BTBD19,1016,1164
PRKACB_PKc_E3_117.2,PRKACB,1757,1593
RNF17_tudor14841531_E1_4872.22,RNF17,669,1337
TP63_E4_51.3,TP63,162,116
BIRC6_14574.765,BIRC6,1075,492
TRIM9_2133.104,TRIM9,910,849
GLI4_E4_489.33,GLI4,670,207
VPS41_2565.126,VPS41,1856,1740
CREBBP_e29_162.10,CREBBP,1798,1091
ZMYND11_PWWP272353_E1_1809.49,ZMYND11,1407,1260
RPS6KA6_PKc2_E16_90,RPS6KA6,685,820
ID2_E1_135.6,ID2,2087,1539
LITAF_E3_119.0,LITAF,2015,1249
TRRAP_PKc_E71_195,TRRAP,903,290
RNF208_786.108,RNF208,2110,2387
APEH_2199.238,APEH,1301,1063
ASB4_1281.54,ASB4,1963,1586
MEX3D_2001.437,MEX3D,504,581
LCORL_E7_876.37,LCORL,2331,2367
PARP14_Macro801977_E1_5406.429,PARP14,722,731
DNPEP_1458.31,DNPEP,1671,1589
RNF224_471.95,RNF224,476,406
ZNRF4_1290.183,ZNRF4,1939,1678
ZNF583_E5_1056.60,ZNF583,2913,3124
CREBBP_e27_166.2,CREBBP,1473,888
NCOA1_e18_175.12,NCOA1,2242,2242
NRF1_E5_141.8,NRF1,3078,513
TFAP4_E2_111.1,TFAP4,2487,2178
ZBTB5_BTB14121_E1_2034.4,ZBTB5,1467,1093
JDP2_E3_63.6,JDP2,3059,3667
EPHA10_PKc_E15_150.3,EPHA10,443,456
ZNF215_E7_402.19,ZNF215,813,712
TRIB2_PKc_E3_361.2,TRIB2,626,488
BHLHE22_E1_174.19,BHLHE22,2209,1372
RNF25_1380.168,RNF25,1387,1041
GSC2_E2_135.4,GSC2,394,178
HOXA3_E3_177.21,HOXA3,1764,1453
RELB_E7_132.6,RELB,1366,1135
TFRC_2283.108,TFRC,4919,857
ESRRA_E4_62.0,ESRRA,1351,592
GLIS2_E5_112.10,GLIS2,1529,1213
PCGF2_1035.12,PCGF2,2174,2225
MMP15_2010.392,MMP15,870,412
ZFP28_E8_1170.109,ZFP28,1385,1233
DMRT2_E2_141.13,DMRT2,3643,3640
WWP2_2613.344,WWP2,1932,1397
FOXE3_E1_234.27,FOXE3,881,549
USP37_2940.14,USP37,3459,959
BRD1_ePhd_E2_354.49,BRD1,1677,969
TRIM46_2280.467,TRIM46,676,649
ZSCAN10_E6_1281.74,ZSCAN10,2037,1301
AMFR_1932.93,AMFR,2012,1279
ZNF214_E3_1026.56,ZNF214,1084,1091
PRDM6_E7_131.0,PRDM6,2909,3280
FBXO42_2154.295,FBXO42,1264,1301
UBE2D2_444.12,UBE2D2,1964,2152
RNF215_1134.132,RNF215,625,395
HP_1221.52,HP,382,408
FOXC2_E1_234.17,FOXC2,471,695
RNF157_2040.245,RNF157,654,1180
KMT2B_CXXC_E6_131.0,KMT2B,1019,806
DCAF15_1803.340,DCAF15,2026,2003
CHD3_Phd_E9_129.17,CHD3,1728,1413
MAFA_E1_273.31,MAFA,674,676
FOXP4_E13_102.6,FOXP4,1751,985
YY1_E5_126.3,YY1,2965,818
KBTBD13_BTB13101_E1_1377.33,KBTBD13,773,604
DSTYK_PKc_E11_115.6,DSTYK,1650,2485
UBE2Q1_1269.96,UBE2Q1,1122,799
USP1_2358.54,USP1,1054,648
TBX18_E6_63.3,TBX18,1392,1538
RIOK1_PKc_E11_104.8,RIOK1,1118,261
ZNF598_2715.145,ZNF598,1302,1068
ACVR1_PKc_E7_147.15,ACVR1,1130,1632
NFIX_E10_92.9,NFIX,1007,821
NKX6_1_E2_135.9,NKX6,1898,2399
IRF2BP2_1764.172,IRF2BP2,1546,1233
PARL_102.3,PARL,1971,1597
REPIN1_E4_1524.146,REPIN1,389,238
CDK9_e2.1,CDK9,4530,470
